,user,song,play_count,interest,score
24156,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYQQAC12A6D4FD59E,3,1,1
4333,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOYFMNU12AB0181435,6,1,1
23738,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOOJJCT12A6310E1C0,2,1,1
12491,9cdc5894219273434594b3cad7a4fe9b50df76eb,SOVFBUL12A58A7B498,2,1,1
14501,281deab3afccc906251ef67a8eda2b9f9baec459,SOTJTQI12A6D4F75A2,3,1,1
26003,3325fe1d8da7b13dd42004ede8011ce3d7cd205d,SONPLUD12A8C13BF4B,43,1,1
1723,d9e5124935aebeb6b9b169df2d28e1fc658d3566,SONIQRE12AF72A2B02,2,1,1
15916,119b7c88d58d0c6eb051365c103da5caf817bea6,SOPVQLJ12A67AE2281,7,1,1
27043,9e897fb0a5a4331319bb0f46a153800f804e305d,SORVEKH12A6D4F6CF2,5,1,1
32836,66abc1ae25dca07b75109164f9dacfe33f9572ba,SORVEKH12A6D4F6CF2,18,1,1
12036,4c6c5c381582e55c835de338dab42c9ea1cb9c00,SONPLUD12A8C13BF4B,1,0,1
24237,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXERNH12A67AD8642,2,1,1
1194,6d625c6557df84b60d90426c0116138b617b9449,SOGTDJQ12A8C13324F,3,1,1
6181,0084ecc8a2b3b0a371b968ded8b92d3d8525fd64,SOTGZIH12A8C1428A5,1,0,1
168,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOWGDDU12AF72A03DA,1,0,1
11716,04ba112cdf196358a56d6bdbf453bb0b2eb50b1c,SORMGEO12A8C14406D,4,1,1
13539,9bd994a555e00a952696e113880ab37bfd50d2d1,SOZFYTZ12AB018565D,9,1,1
2194,a15075a926c1998d91940f118342ba8356efc7d4,SOJGZXL12A6D4F2980,1,0,1
18891,b493eda768d25cfb48dec2567b0826cdb9f6eef4,SOUNJIO12AB0181339,1,0,1
13655,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOXDIDW12B0B80954B,14,1,1
37358,d964fc033291078031d117ed10adfb615948256d,SOOWVNN12A8C140775,4,1,1
21379,dae08b6f200be684168b34d6aae3d518f4c5d142,SOXFPND12AB017C9D1,1,0,1
16152,50eed1070306bacbc9e689e157d70dcf1de73154,SOKUECJ12A6D4F6129,2,1,1
27945,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SORKDWS12A6701E6D9,1,0,1
35933,d71adb94c30db90d20b08bde62acb7ef1966083d,SOVXBOT12A8C136816,48,1,1
570,ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOZXBIS12A8AE44A2E,1,0,1
21891,138d73356c23e6e12aa82fb5dc9225428c196464,SOZOIUU12A67ADFA39,2,1,1
31196,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOUNZHU12A8AE47481,2,1,1
26153,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOYTDBL12A6D4F8148,3,1,1
28349,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOQCGHN12AB0181246,1,0,1
27730,23563d3fc5aa322fded41b295e36291473515771,SOLRBSH12AB018AE7B,5,1,1
2394,0b19fe0fad7ca85693846f7dad047c449784647e,SOLXXZI12A8AE4733A,3,1,1
3385,952130c8ae0527458c75471812dbb5c506b46d5d,SONHWUN12AC468C014,1,0,1
18807,99259b34141119e5577009ae478cb9bf3f47f34d,SOWCKVR12A8C142411,14,1,1
7385,e8f6a8d06b0096737dec1a9f44c3d48cd9e5e4b8,SOTNHIP12AB0183131,1,0,1
35834,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOMMONH12A6D4F41CD,1,0,1
18941,2e21c7fa3c52a4f3b33019601d67fbdfc12626a6,SOHTQAS12A6701C7BA,2,1,1
19784,55874081c91a71d9f7a13cd9e9f1538e23874370,SOYGKNI12AB0187E6E,8,1,1
37417,d964fc033291078031d117ed10adfb615948256d,SOXCUHM12B0B8092BB,1,0,1
23735,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SONNSYV12A8C146BEC,2,1,1
31153,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOKRAMY12A8C140804,3,1,1
13641,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOUKXIN12A8C133C7F,21,1,1
8089,39d55eedc1948ad9957d08ee36c24a448f804e39,SOLRGNF12AB0187CF4,2,1,1
10123,f2a03543373cfed80f076f3337360630f084ad30,SOAUWYT12A81C206F1,1,0,1
37477,491d048e26c51fcda0744355bf191d4ccf36f118,SOTSHYT12A8C142868,2,1,1
14875,21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOOKGRB12A8C13CD66,7,1,1
37348,d964fc033291078031d117ed10adfb615948256d,SOMYXWV12A8C14232E,1,0,1
36988,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOOSADY12A6701F119,1,0,1
17954,cfd5725824fffc294548dbd8a237edc751e354dc,SOZCDWG12A6D4F81E1,1,0,1
11975,b4357696b37950c23ce4e87f7e8620071f65fc44,SOTRQEJ12AF72A45D7,19,1,1
34037,4cb4632e48cd8960dc113eae340adc402a0413cf,SOTGHQR12A8C1406C5,22,1,1
33081,fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOVFBUL12A58A7B498,1,0,1
14764,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOXPFLM12A8AE48C50,1,0,1
5860,9af7bb657715f4b8bb63588fc8c8a3ec46cbdb6e,SOYIZSN12A6701E0BB,2,1,1
36618,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOQQGBB12A6D4FCE33,9,1,1
24783,2be94fe8976330172517c748780600f38ff55c2c,SOPAYPV12AB017DB0C,5,1,1
23324,738759001498928d8dcb054cd53a1a0cfc200d36,SOTZION12A6D4FB477,4,1,1
7860,ee0a82caa004000e80a192be7c455a53b8256f20,SOYGHUM12AB018139C,6,1,1
4397,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOKOXWU12AF72AD1BC,1,0,1
25320,57107a3feced24c067db22bce2d59c02d53ad04e,SOMYXWV12A8C14232E,11,1,1
29832,2b3e60309a89ea57df2f9ffe7dcb5871fcc8bc83,SOSNOSA12A67ADA05B,1,0,1
21833,138d73356c23e6e12aa82fb5dc9225428c196464,SOTTGXB12A6701FA0B,4,1,1
33637,36bee226881241a38e3c9997cf0c84e2959035e7,SONTQUO12A6D4F7D8B,13,1,1
33837,aec9f74039a6d861551c5e4e0a799a2ec4196c81,SOVGKPF12A8AE45594,2,1,1
31378,e46932327dfffa6ec69dbadbe9dd883a3a383673,SOLWZVR12AB01849C6,4,1,1
36483,6a49ecaa3727df93615074768fe683491d274377,SOUFPNI12A8C142D19,1,0,1
1706,53f5a96ce4fe0b735815c877e225225e95061b1b,SOYQQAC12A6D4FD59E,1,0,1
14074,9c2f4ed1abe5902331b5ed313b3bf8fedd009ead,SOTHABI12A58A7DACB,1,0,1
4963,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOVRTPN12AB0184F9E,1,0,1
35476,2b8b819c92836d86d891d2c41bd25fdffd759898,SOUFTBI12AB0183F65,22,1,1
15267,736083bd7ecd162effb7668cab6c281945762e85,SOZARJQ12A6D4F66CE,9,1,1
14057,42060428606a89dafa75e9311b8e77859766fcb0,SOYYIMV12A8C13E4ED,5,1,1
3809,94d3dcdd520f1f2f1daec98d1f3736bcff751654,SOMCAFM12A58A7B024,4,1,1
4284,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOPUCYA12A8C13A694,2,1,1
924,1aa4fd215aadb160965110ed8a829745cde319eb,SOOWPBJ12A8C137FB4,3,1,1
11099,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOWSXLZ12AB017BD9A,6,1,1
10302,b0a3d755fe4a6549e241676b0a388e9410749c05,SOUODFE12A58A80347,1,0,1
9226,bd158e566db8d5879124cf177d2ee91e80362075,SOYFQVR12AB018ACA5,4,1,1
15641,b7b27457acf41d121f029edf004247acad3f4b70,SONHWUN12AC468C014,1,0,1
30458,bd3478df2f64daf2e38b0550c988157b2c118481,SOZHJKI12A81C2248F,1,0,1
27527,42ac141a65053a2ba02c5380ccf7975022e307a6,SOYDTRQ12AF72A3D61,5,1,1
31916,0d54fad06b250c41865f6af5b8d35dd5c5750c75,SOSZJFV12AB01878CB,2,1,1
4475,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOZVCRW12A67ADA0B7,1,0,1
22728,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SOYHHCO12AB01891DA,2,1,1
6873,32e46bf89e523d8261aab60b31a766a4d24af83e,SOPXKYD12A6D4FA876,32,1,1
29770,e188fe2b5e466d90dd3749be8556fc003343ddfd,SOQQGBB12A6D4FCE33,38,1,1
6966,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOLRGVL12A8C143BC3,11,1,1
36169,fbd1b7d1bf19158773820cb45639362347979926,SOLRPJX12A58A79808,3,1,1
6019,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOPQLBY12A6310E992,6,1,1
1773,debd74c1999b195eeddf09bc0af751c93a52c205,SOPQLBY12A6310E992,18,1,1
35280,3fa44653315697f42410a30cb766a4eb102080bb,SOYSJUV12A8C139DCE,1,0,1
18565,bbb4be7912be85f7d1761e4ac80898e67d6488ee,SOXWYZP12AF72A42A6,2,1,1
948,1aa4fd215aadb160965110ed8a829745cde319eb,SOUGMXP12AB017C76C,1,0,1
2777,972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOOXLIG12AB0185803,118,1,1
396,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOPSYOY12A8C142E0B,21,1,1
32448,83522e9d56c3cda41d1853465f1b05f4c2d07550,SOKUPAO12AB018D576,3,1,1
4356,b7948bd0aab3932852dce33f89604a85736a449a,SOPQQNK12A8C13BF46,5,1,1
13246,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOMCMKG12A8C1347BF,7,1,1
32794,074a2197ff72db9f7e44606dfd33208dcdf29f06,SOPNLBX12A8C1377D4,1,0,1
28694,c1255748c06ee3f6440c51c439446886c7807095,SOWBNGK12A8C143932,1,0,1
4152,2102cfa15b3702123d179c1559717e1886170139,SONHVVE12AB018D038,1,0,1
25689,093cb74eb3c517c5179ae24caf0ebec51b24d2a2,SOXLRDB12A81C21739,128,1,1
3275,4be305e02f4e72dad1b8ac78e630403543bab994,SONOYIB12A81C1F88C,12,1,1
33193,a4a068221b97aad518af038628daf1180e30113a,SOXLSBV12AB018397A,6,1,1
19723,55874081c91a71d9f7a13cd9e9f1538e23874370,SOTKYBW12A8C13C3EA,4,1,1
31894,0d54fad06b250c41865f6af5b8d35dd5c5750c75,SOHEMBB12A6701E907,20,1,1
29553,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOFRQTD12A81C233C0,4,1,1
31007,e6b18cffa2afad9245b7d9eb08390efeebef1f3b,SOFEGST12A58A7D682,1,0,1
4380,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOBONKR12A58A7A7E0,1,0,1
8838,1f91494ea547a8eb6168ba08735a667667c47e04,SOPPROJ12AB0184E18,1,0,1
1914,7e41241058af7545be75fb1e38504520e88a0ceb,SONQEYS12AF72AABC9,14,1,1
35502,97e2a28f577accc9efa329a9f78f151994f917b4,SOKLRPJ12A8C13C3FE,1,0,1
5971,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOKRAMY12A8C140804,3,1,1
11013,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOPQLBY12A6310E992,3,1,1
1075,6ccd111af9b4baa497aacd6d1863cbf5a141acc6,SOTUILE12A6D4FA444,4,1,1
28086,61140d9d59353c0d54d85bd85bf45f4041bee560,SOPXKYD12A6D4FA876,11,1,1
21372,dae08b6f200be684168b34d6aae3d518f4c5d142,SOWPLVJ12AB0183586,7,1,1
22915,b85e70839fc5b7fd6efe8e152c9e20021157bea3,SOSJSSU12A6D4F8F41,5,1,1
27942,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SORAHAG12AB0182BD0,4,1,1
10082,d5a0a13d3d1898d80ef470916a05794f664c14df,SOPXKYD12A6D4FA876,1,0,1
30641,b7c24f770be6b802805ac0e2106624a517643c17,SOGCWUH12AC90732B0,16,1,1
35124,954469357b2434a20c76e940eca93185141b7f9b,SOZSFWF12A6D4F93D5,3,1,1
14085,9c2f4ed1abe5902331b5ed313b3bf8fedd009ead,SOXNZOW12AB017F756,6,1,1
28571,c1255748c06ee3f6440c51c439446886c7807095,SOLFXKT12AB017E3E0,3,1,1
2737,1820cfffd52cad7b3af398f379524d51579655d2,SOUSAXA12AF72A73F5,1,0,1
14350,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOOZFCC12A58A7D783,3,1,1
1957,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOQWYAQ12A6D4FB9A3,11,1,1
31364,83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOXMGFH12A6701FF31,4,1,1
23859,d2423c01882062ac950909b0ffe96b30e54ab063,SOIZFTE12AB0186842,32,1,1
11570,db6a78c78c9239aba33861dae7611a6893fb27d5,SOSHVEI12AF729AF6B,5,1,1
20501,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOMCAFM12A58A7B024,13,1,1
4748,6b2787bcf47cfea75b734729cdaddd700137ad5a,SOVMKIC12AF72A05CC,2,1,1
9175,e04a9e4861256079476c25d655d97c1c5603b3cd,SOZUVYE12AB017CA2D,1,0,1
35967,ec06a94669597cdc8d1360c6a906aa95333326e8,SOPQLBY12A6310E992,1,0,1
25741,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SONMOVN12A8C13C0C9,1,0,1
20569,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOWVBDQ12A8C13503D,2,1,1
25757,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SOQGOPT12AAF3B2B27,1,0,1
17185,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOTHQRU12A58A78698,4,1,1
31180,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOSCIZP12AB0181D2F,5,1,1
7145,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SONEWAX12AB018DD3F,1,0,1
12760,52c79ed4030798e03f90cc2f46de9a92b7537c92,SOEYVHS12AB0181D31,3,1,1
35486,2b8b819c92836d86d891d2c41bd25fdffd759898,SOXNZOW12AB017F756,7,1,1
20224,5aefd8962461ebd457fe063e568c256379266778,SOTEGWG12AB01897AC,5,1,1
19876,261ea96dea056f44efc267d6fbc5718240aa82b0,SORZCTH12A6D4FB0BD,1,0,1
7613,8c8478dbb04dd12e77e215ee8a65c5c9163afec2,SOFRQTD12A81C233C0,21,1,1
30603,7560076aa3ff4c9a46d917262a87a3d830543469,SOVSGXX12A58A7F991,1,0,1
13083,a41d3edbc2798b6800fe15845a979150eb244b85,SOSBKKN12A8C1384B4,1,0,1
31565,421a43936c80f2232747bdcf340e2744fdf37aa6,SOSYOHI12A8C144584,57,1,1
32829,66abc1ae25dca07b75109164f9dacfe33f9572ba,SOPTLQL12AB018D56F,18,1,1
7557,a58e782566654163015fbeb4f079be0df18d680f,SOSKFED12A8C1343AB,1,0,1
14783,68dd4bef946528dd641f8e5dab749e0b231c7932,SOUOCRG12A67AE0E17,1,0,1
4770,63aa3e991a33c309016051541b8084ff0aec7284,SOTKYBW12A8C13C3EA,8,1,1
18422,7aea7fc1f48e8f32b403113baec0c0a8c6086ce4,SOMZVGZ12A8C140EFF,5,1,1
27956,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SOTCMDJ12A6D4F8528,2,1,1
28282,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOBONKR12A58A7A7E0,105,1,1
34418,99dedd05d478e3aa54b199f4432fcb9907456b34,SOYYKLS12A8C134802,1,0,1
6939,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOGTDJQ12A8C13324F,2,1,1
12286,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOVDSJC12A58A7A271,1,0,1
5171,e0152edeec1154b620b083fbb095f1f0f4de5e2e,SOXVVSM12A8C142224,7,1,1
23517,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOKKKZW12A6D4F7F88,1,0,1
1221,6d625c6557df84b60d90426c0116138b617b9449,SONNSYV12A8C146BEC,7,1,1
3963,71dac99494dd7439a105d14f7597ae706b19c9ed,SOQGVCS12AF72A078D,2,1,1
30761,b7c24f770be6b802805ac0e2106624a517643c17,SORMGEO12A8C14406D,5,1,1
4780,c15570ec9ccc9f4093fc51dba952de0558c74ae7,SOAXGDH12A8C13F8A1,36,1,1
1029,30cc99a1b03a19cc162b286c76047e58371ffb3d,SOUOPLF12AB017F40F,1,0,1
23813,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOYALKY12A8C137576,1,0,1
31890,0d54fad06b250c41865f6af5b8d35dd5c5750c75,SODJWHY12A8C142CCE,25,1,1
23261,c4ba936dabbf1a09945bc9073126384778075229,SOWQMMX12AB017DBE2,2,1,1
4295,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOSRIHB12A8C13608B,2,1,1
20037,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOQIOXQ12AAF3B2A37,4,1,1
12735,00d7dede8a10a03ea0b2d4a08449a9776d414923,SOYDTIW12A67ADAFC9,1,0,1
17686,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSNTSY12AF72A7B43,2,1,1
4618,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOOYDAZ12A58A7AE08,1,0,1
16403,62d59a3a252b58415e7aececf237de61535b7d5a,SORRYFP12A8C13A08D,1,0,1
3929,54d07c4eff369f457c7a5d1c0b9b6c48feb949f4,SOYQQAC12A6D4FD59E,7,1,1
14487,281deab3afccc906251ef67a8eda2b9f9baec459,SORGRVL12A6310F105,18,1,1
23102,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOWNIWL12AB017B720,1,0,1
16000,119b7c88d58d0c6eb051365c103da5caf817bea6,SOWKVVW12A8AE45E8C,2,1,1
5340,e0314b2a3e48610bedb47f4663916170fb6188aa,SORPVUD12A67020454,5,1,1
31511,9254a3fdc569428c3b1c3904db36d485c47e2544,SOVRZIX12AAF3B2A32,4,1,1
16370,9381077c40f2fec40abfc95cb7bede3f6969cdbe,SOVDSJC12A58A7A271,1,0,1
24767,2be94fe8976330172517c748780600f38ff55c2c,SOMYXWV12A8C14232E,2,1,1
17781,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXLJXH12A8C13D903,5,1,1
12780,52c79ed4030798e03f90cc2f46de9a92b7537c92,SOONUTJ12A6701D7B4,1,0,1
31030,e6b18cffa2afad9245b7d9eb08390efeebef1f3b,SOUFTBI12AB0183F65,1,0,1
26193,93158e3983ffc8945e25c793d93d6b67d46cae9d,SOSLQQJ12AB017BDCC,1,0,1
18036,a820826cfe28ac3da72cf5dbfd7a36633837a03a,SOTHQRU12A58A78698,1,0,1
20119,a2465c96340faf54e15445e66afc480a1760d01c,SOTVLQY12A58A798C2,1,0,1
34788,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOZVVRE12A8C143150,1,0,1
2616,fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPPROJ12AB0184E18,4,1,1
32697,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOSROFB12AAF3B4C5D,8,1,1
35167,9bf0c40652e96b5178b552d2b296ec69b75a0b26,SOIZAZL12A6701C53B,6,1,1
1375,330a7b1168a732742b572ba38a186c5b951b7f2d,SOPKPFW12A6D4F84BC,1,0,1
14323,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOKNWRZ12A8C13BF62,4,1,1
3865,54d07c4eff369f457c7a5d1c0b9b6c48feb949f4,SOLLNTU12A6701CFDC,1,0,1
33189,a4a068221b97aad518af038628daf1180e30113a,SOXCUHM12B0B8092BB,10,1,1
3067,5e53fe2ce11639e43554127e893dfe3b1b8cb1be,SOUMOMJ12A6701DFDC,30,1,1
2862,d8aace9308e530e0f1ef2a85258b62f8245be423,SOVDSJC12A58A7A271,16,1,1
12758,52c79ed4030798e03f90cc2f46de9a92b7537c92,SODJWHY12A8C142CCE,5,1,1
12567,a0cce68e115910e1ad80fd1502bab746c74835f5,SOZCWQA12A6701C798,5,1,1
27649,87d631b1176d2a1c12a9663314b7d7946445786b,SOAXGDH12A8C13F8A1,3,1,1
32427,974a05be3d2385f40af4e6e610be59544657085e,SOYBHSI12A58A7D58B,2,1,1
4655,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOTKYBW12A8C13C3EA,6,1,1
19189,9b06094a34c6c421b86df33c879b8980d1038cd8,SOUCPBK12A58A7881A,1,0,1
37334,d964fc033291078031d117ed10adfb615948256d,SOIZLKI12A6D4F7B61,1,0,1
26712,40534737aa2c6eb14a9e5a8358cd133e64ef4ff9,SOUNNWW12AB018795D,5,1,1
2658,fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWSPUS12AC468BEE3,1,0,1
16038,119b7c88d58d0c6eb051365c103da5caf817bea6,SOYMIMI12AB0181E5C,3,1,1
2970,0a4c3c6999c74af7d8a44e96b44bf64e513c0f8b,SOCVTLJ12A6310F0FD,4,1,1
17664,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOQWYAQ12A6D4FB9A3,3,1,1
33835,aec9f74039a6d861551c5e4e0a799a2ec4196c81,SOUCHPA12AB0184B1A,1,0,1
33068,fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOUBZPQ12A8C13629D,15,1,1
33695,7be76db45f21dcbb68ff9cc55ebeddcb1db71479,SOSVPIE12A6D4FA873,4,1,1
13086,a41d3edbc2798b6800fe15845a979150eb244b85,SOSJRJP12A6D4F826F,56,1,1
22695,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SOWFPLI12A6310DFA1,4,1,1
22339,0ad0283d63a5c591a104142f8a2f5bbd779389b0,SOMCAFM12A58A7B024,38,1,1
12963,53771566508ad47219a8d929ecf15ff577fecba6,SOAUWYT12A81C206F1,5,1,1
36821,6c6289326f70321f2b3e072daa44819efc55639a,SOGPNGN12A8C143969,2,1,1
20453,9535d0f428a17456258c0e8e16f6e7ca282ecaf7,SOZDTJE12A6701F2FE,4,1,1
17256,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOSUUQF12A6D4F8B2A,6,1,1
24524,ba43e2ef9ea08ae36dbb127d9af34b61536219c9,SOWKYIJ12AB017B0AA,1,0,1
16193,934438129c278fe6bb3de6a3275dba13891674ab,SOAUWYT12A81C206F1,4,1,1
31846,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOUWEJS12AB01868A4,1,0,1
22611,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SOKXYUW12A8C140229,16,1,1
11858,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOOXJDU12A8AE47ECB,3,1,1
34400,99dedd05d478e3aa54b199f4432fcb9907456b34,SOXQROF12AB0186B1D,4,1,1
25614,3b93435988354b1889de1e71810d1dd65c4ba17c,SOUDBWL12A6D4F8155,4,1,1
25390,19e3b4d5aecb41ce9906d1587f565eac9c33ba35,SONOYIB12A81C1F88C,1,0,1
25345,57107a3feced24c067db22bce2d59c02d53ad04e,SOTKYBW12A8C13C3EA,5,1,1
751,67874d1a189c83326c529e554be6f7acf55effae,SOKUPAO12AB018D576,2,1,1
26413,9b6067c2ab340f262024a1b2d6a3b80da95b2984,SOSQIHH12A8C13370B,2,1,1
22051,a0513c57fc963efefea9ce3aad2ddeb92dd12ea7,SOMFUWK12A6D4F8AFA,2,1,1
10034,20ad98ab543da9ec41c6ac3b6354c5ab3ca6bc5e,SOSQIHH12A8C13370B,2,1,1
18723,b4cfdefb94d1df6714c9962923edb73470e6fa7b,SOSBNIU12AB017CFEB,5,1,1
35858,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOQTFOR12A6D4F612A,3,1,1
32858,66abc1ae25dca07b75109164f9dacfe33f9572ba,SOXGQEM12AB0181D35,5,1,1
17443,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOKUECJ12A6D4F6129,1,0,1
34218,f9edc8907be695518817082a224aa43beca7d994,SOWVBDQ12A8C13503D,5,1,1
19230,726da71c2c2ea119119a7957517fccd028d1be76,SOKNWRZ12A8C13BF62,6,1,1
15823,119b7c88d58d0c6eb051365c103da5caf817bea6,SOEGIYH12A6D4FC0E3,6,1,1
14307,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOFCPOU12A8C13BF40,2,1,1
14591,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOVOOSP12A6310F1AC,1,0,1
27401,002b63a7e2247de6d62bc62f253474edc7dd044c,SOVJHCB12A8AE4636E,9,1,1
22513,b33890c07bdc7497718af93cd00077e644440b49,SOUFPNI12A8C142D19,1,0,1
27927,951976e7c0d096e83cfbef63febae9332c862556,SOYZOUY12AAF3B5B94,2,1,1
10137,f2a03543373cfed80f076f3337360630f084ad30,SOGWJEY12AC9618862,6,1,1
463,283882c3d18ff2ad0e17124002ec02b847d06e9a,SOMCAFM12A58A7B024,65,1,1
10639,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOTVLQY12A58A798C2,1,0,1
961,1aa4fd215aadb160965110ed8a829745cde319eb,SOWKYIJ12AB017B0AA,1,0,1
25863,486a5615473bfccae823c0538dd22dffbf986ff4,SOVMSAW12A6D4F95A4,7,1,1
6480,e3d45fa4071c85b044191cabf0284e74c744a037,SOZHJKI12A81C2248F,15,1,1
5255,de32503addf63b2ca79e523770bc9c790c3b4d63,SONGIPI12A8AE46162,2,1,1
36737,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOUTGUB12AB017DC5B,1,0,1
12192,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOMGIYR12AB0187973,1,0,1
17121,fcbc6bdcec1f293d1d03bbf3c64f613e59acbfe0,SOYCXBA12A6701E35B,5,1,1
29843,2b3e60309a89ea57df2f9ffe7dcb5871fcc8bc83,SOVEUVC12A6310EAF1,1,0,1
29909,7a5c1696deb4b6acc6abf6252b996992dd33a2a0,SOKXYUW12A8C140229,1,0,1
3614,25f83a09541073b1bde62e6e513cb938d3b148de,SODLLYS12A8C13A96B,3,1,1
3288,4be305e02f4e72dad1b8ac78e630403543bab994,SOPQLBY12A6310E992,2,1,1
12083,e1fb00119a9c156392a481c3cab6c732c9027cbe,SOOSJIV12AF729E09E,1,0,1
28554,c1255748c06ee3f6440c51c439446886c7807095,SOIZAZL12A6701C53B,1,0,1
17890,f0da5f1500f48e04e8162df28ebbeb1d5eca3cc9,SOSVPIE12A6D4FA873,2,1,1
8280,bb779da8fa95749fe29033a790f714868497be46,SOOHCUB12A58A7AD2C,16,1,1
33489,22f6aae94643c2cea285413068f80274e7f1f75e,SOTASGN12AC9075A8F,5,1,1
4157,2102cfa15b3702123d179c1559717e1886170139,SOOXLIG12AB0185803,1,0,1
37310,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOVYIYI12A8C138D88,1,0,1
2274,a15075a926c1998d91940f118342ba8356efc7d4,SOUVDUK12A8AE489A3,3,1,1
5359,f36597bc11ce99d965f4db2e065cf9d648bda39e,SOSQIHH12A8C13370B,1,0,1
14980,7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOQWYAQ12A6D4FB9A3,2,1,1
2682,4c6426c9c734c23ec0c35154437fc132b862068c,SONNSYV12A8C146BEC,24,1,1
3454,952130c8ae0527458c75471812dbb5c506b46d5d,SOWGIBZ12A8C136A2E,5,1,1
